Parasite.species,parasite_genus,parasite_family,parasite_order,parasite_class,parasite_phylum,Host.no,Host_no_fac,Stage,assumed_stage,Def.int,Facultative,num_hosts,host_phylum,host_class,host_bm,host_tl,endo_ecto,prop_endo,vert_invert,habitat,prop_terr,Site,body_cavity,gi_tract,gi_wall,pulmonary,biliary,urinary,enclosed,lcl_max,lcl_max_fac,initial_biov,initial_length,initial_width,biovolume,avg_length,avg_width,avg_dt,avg_dd,rel_growth,biov_paratenic,avg_dt_paratenic,avg_dd_paratenic,rel_growth_paratenic,tree_tips
Protostrongylus stilesi/rushi,Protostrongylus,Protostrongylidae,Rhabditida,Chromadorea,Nematoda,1,1,1larv,no,int,no,15,Mollusca,Gastropoda,-2.095983716,2,ecto,0,invert,terrestrial,1,muscles,no,no,no,no,no,no,yes,2,2,6.67E-05,0.300533333,0.016733333,NA,0.6,NA,57.64,490.3,NA,NA,57.64,490.3,NA,Protostrongylus_stilesi
Protostrongylus stilesi/rushi,Protostrongylus,Protostrongylidae,Rhabditida,Chromadorea,Nematoda,2,2,adult,no,def,no,2,Chordata,Mammalia,4.53251165,2,endo,1,vert,terrestrial,1,lungs,no,no,no,yes,no,no,no,2,2,NA,0.6,NA,0.730027593,55,0.102433333,54.27777777,1818.305555,NA,0.730027593,54.27777777,1818.305555,NA,Protostrongylus_stilesi
Protostrongylus tauricus,Protostrongylus,Protostrongylidae,Rhabditida,Chromadorea,Nematoda,1,1,1larv,no,int,no,6,Mollusca,Gastropoda,-1.326689789,2,ecto,0,invert,terrestrial,1,muscles,no,no,no,no,no,no,yes,2,2,0.000163105,0.4265,0.0215,0.000919921,0.5625,0.044,26,NA,0.751283566,0.000919921,26,NA,0.751283566,Protostrongylus_tauricus
Protostrongylus tauricus,Protostrongylus,Protostrongylidae,Rhabditida,Chromadorea,Nematoda,2,2,adult,no,def,no,1,Chordata,Mammalia,3.216272624,2,endo,1,vert,terrestrial,1,lungs,no,no,no,yes,no,no,no,2,2,0.000919921,0.5625,0.044,1.73180295,67.5,0.175,34.25,1147.375,3.274747866,1.73180295,34.25,1147.375,3.274747866,Protostrongylus_tauricus
Pseudalius inflexus,Pseudalius,Pseudaliidae,Rhabditida,Chromadorea,Nematoda,1,1,1larv,no,int,no,2,Chordata,Actinopterygii,2.775951972,3.232231638,ecto,0,invert,aquatic,0,gut wall; mesentery,no,no,yes,no,no,no,yes,2,2,3.13E-05,0.329,0.011,8.84E-05,0.5,0.015,NA,NA,0.451171254,8.84E-05,NA,NA,0.451171254,Pseudalius_inflexus
Pseudalius inflexus,Pseudalius,Pseudaliidae,Rhabditida,Chromadorea,Nematoda,2,2,adult,no,def,no,1,Chordata,Mammalia,4.490706377,4.25,endo,1,vert,aquatic,0,lungs,no,no,no,yes,no,no,no,2,2,8.84E-05,0.5,0.015,134.1359532,152,1.06,NA,NA,6.181302796,134.1359532,NA,NA,6.181302796,Pseudalius_inflexus
Pseudanoplocephala crawfordi,Pseudanoplocephala,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,5,Arthropoda,Insecta,-1.809894379,2,ecto,0,invert,terrestrial,1,body cavity,yes,no,no,no,no,no,no,2,2,0.000316051,0.092,0.081,0.044907036,0.441,0.441,28,588,2.152557903,0.044907036,28,588,2.152557903,Pseudanoplocephala_crawfordi
Pseudanoplocephala crawfordi,Pseudanoplocephala,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes,2,2,adult,no,def,no,2,Chordata,Mammalia,3.33376049,2.275,endo,1,vert,terrestrial,1,gut,no,yes,no,no,no,no,no,2,2,0.044907036,0.441,0.441,7535.25,907.75,7.5,20,670,5.224783275,7535.25,20,670,5.224783275,Pseudanoplocephala_crawfordi
Pseudanthobothrium purtoni,Pseudanthobothrium,Echeneibothriidae,Rhinebothriidea,Cestoda,Platyhelminthes,1,1,1larv,yes,int,no,NA,NA,NA,NA,NA,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,2,2,6.92E-06,0.025,0.023,0.000240332,0.085,0.06,27.5,247.5,1.540417005,0.000240332,27.5,247.5,1.540417005,Pseudanthobothrium_purtoni
Pseudanthobothrium purtoni,Pseudanthobothrium,Echeneibothriidae,Rhinebothriidea,Cestoda,Platyhelminthes,2,2,adult,no,def,no,2,Chordata,Elasmobranchii,2.58836518,4.02,ecto,0,invert,aquatic,0,gut,no,yes,no,no,no,no,no,2,2,0.000240332,0.085,0.06,1.8909,9.9,0.191,NA,NA,3.895857254,1.8909,NA,NA,3.895857254,Pseudanthobothrium_purtoni
Pseudhymenolepis redonica,Pseudhymenolepis,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,2,Arthropoda,Arachnida,-2.602059991,3.321428571,ecto,0,invert,terrestrial,1,body cavity,yes,no,no,no,no,no,no,2,2,3.50E-05,0.046,0.03775,0.004379642,0.22,0.19,NA,NA,2.096761576,0.004379642,NA,NA,2.096761576,Pseudhymenolepis_redonica
Pseudhymenolepis redonica,Pseudhymenolepis,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes,2,2,adult,no,def,no,2,Chordata,Mammalia,0.798869312,2.65,endo,1,vert,terrestrial,1,gut,no,yes,no,no,no,no,no,2,2,0.004379642,0.22,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudhymenolepis_redonica
Pseudocapillaria tomentosa,Pseudocapillaria,Capillariidae,Trichocephalida,Enoplea,Nematoda,1,1,1larv,no,int,paratenic,1,Annelida,Clitellata,-2.15490196,NA,ecto,0,invert,aquatic,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3.67E-05,0.06716,0.03144,NA,NA,NA,NA,NA,NA,3.67E-05,1,20,0,Pseudocapillaria_tomentosa
Pseudocapillaria tomentosa,Pseudocapillaria,Capillariidae,Trichocephalida,Enoplea,Nematoda,2,2,adult,no,def,no,24,Chordata,Actinopterygii,2.016554471,3.033368073,ecto,0,invert,aquatic,0,gut,no,yes,no,no,no,no,no,2,2,NA,NA,NA,0.052661837,9.253,0.084375,NA,NA,NA,0.052661837,NA,NA,NA,Pseudocapillaria_tomentosa
Pseudocorynosoma constrictum,Pseudocorynosoma,Polymorphidae,Polymorphida,Palaeacanthocephala,Acanthocephala,1,1,1larv,no,int,no,1,Arthropoda,Malacostraca,-2.860835763,2,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,2,2,2.50E-05,0.1006,0.0218,0.051414641,0.611,0.356,35.5,598.5,3.312577217,0.051414641,35.5,598.5,3.312577217,Pseudocorynosoma_constrictum
Pseudocorynosoma constrictum,Pseudocorynosoma,Polymorphidae,Polymorphida,Palaeacanthocephala,Acanthocephala,2,2,adult,no,def,no,10,Chordata,Aves,2.854584332,2.534404762,endo,1,vert,aquatic,0,gut,no,yes,no,no,no,no,no,2,2,0.051414641,0.611,0.356,4.218897134,8.01,0.866666667,17.5,621.25,1.914112129,4.218897134,17.5,621.25,1.914112129,Pseudocorynosoma_constrictum
Pseudodelphis oligocotti,Pseudodelphis,Guyanemidae,Spirurida,Chromadorea,Nematoda,1,1,1larv,no,int,no,1,Arthropoda,Hexanauplia,-4.30980392,2,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,2,2,0.000336662,0.588,0.027,0.000656148,1.146,0.027,12,176.4,0.289807292,0.000656148,12,176.4,0.289807292,Pseudodelphis_oligocotti
Pseudodelphis oligocotti,Pseudodelphis,Guyanemidae,Spirurida,Chromadorea,Nematoda,2,2,adult,no,def,no,7,Chordata,Actinopterygii,1.152856963,3.378907564,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,2,2,0.000656148,1.146,0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudodelphis_oligocotti
Pseudophysaloptera vincenti,Pseudophysaloptera,Physalopteridae,Spirurida,Chromadorea,Nematoda,1,1,1larv,no,int,no,1,Arthropoda,Insecta,-1.66756154,3.142857143,ecto,0,invert,terrestrial,1,body cavity,yes,no,no,no,no,no,no,2,2,NA,NA,NA,0.009988757,1.38,0.096,NA,NA,NA,0.009988757,NA,NA,NA,Pseudophysaloptera_vincenti
Pseudophysaloptera vincenti,Pseudophysaloptera,Physalopteridae,Spirurida,Chromadorea,Nematoda,2,2,adult,no,def,no,1,Chordata,Mammalia,1.790968006,NA,endo,1,vert,terrestrial,1,gut,no,yes,no,no,no,no,no,2,2,0.009988757,1.38,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudophysaloptera_vincenti
Pseudoproleptus sp.,Pseudoproleptus,Cystidicolidae,Spirurida,Chromadorea,Nematoda,1,1,1larv,no,int,no,1,Arthropoda,Malacostraca,NA,NA,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,2,2,NA,NA,NA,0.554909744,22.68,0.1765,NA,NA,NA,0.554909744,NA,NA,NA,Pseudoproleptus_sp.
Pseudoproleptus sp.,Pseudoproleptus,Cystidicolidae,Spirurida,Chromadorea,Nematoda,2,2,adult,no,def,no,1,Chordata,Actinopterygii,3.218000229,4.5,ecto,0,invert,aquatic,0,gut,no,yes,no,no,no,no,no,2,2,0.554909744,22.68,0.1765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudoproleptus_sp.
Pseudoterranova cattani,Pseudoterranova,Anisakidae,Ascaridida,Chromadorea,Nematoda,1,1,1larv,yes,int,paratenic,NA,NA,NA,NA,NA,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,5,3+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,Pseudoterranova_cattani
Pseudoterranova cattani,Pseudoterranova,Anisakidae,Ascaridida,Chromadorea,Nematoda,2,2,2larv,yes,int,no,NA,NA,NA,NA,NA,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,5,3+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudoterranova_cattani
Pseudoterranova cattani,Pseudoterranova,Anisakidae,Ascaridida,Chromadorea,Nematoda,3,3,3larv,no,int,no,17,Chordata,Actinopterygii,2.426940082,3.8828125,ecto,0,invert,aquatic,0,muscles; liver; mesentery,no,no,no,no,yes,no,yes,5,3+,NA,NA,NA,11.90447592,27.3375,0.73,NA,NA,NA,11.90447592,NA,NA,NA,Pseudoterranova_cattani
Pseudoterranova cattani,Pseudoterranova,Anisakidae,Ascaridida,Chromadorea,Nematoda,4,4,4larv,no,int,paratenic,3,Chordata,Actinopterygii,3.198638876,4.076666667,ecto,0,invert,aquatic,0,muscles; liver; mesentery,no,no,no,no,yes,no,yes,5,3+,11.90447592,27.3375,0.73,13.17527253,28.255,0.77,NA,NA,0.044049327,13.17527253,1,20,0.044049327,Pseudoterranova_cattani
Pseudoterranova cattani,Pseudoterranova,Anisakidae,Ascaridida,Chromadorea,Nematoda,5,4,adult,no,def,no,2,Chordata,Mammalia,4.744322835,4.05,endo,1,vert,aquatic,0,stomach,no,yes,no,no,no,no,no,5,3+,13.17527253,28.255,0.77,176.210479,61.5,1.91,NA,NA,1.126272124,176.210479,NA,NA,1.126272124,Pseudoterranova_cattani
Pseudoterranova decipiens [A-D],Pseudoterranova,Anisakidae,Ascaridida,Chromadorea,Nematoda,1,1,1larv,no,int,paratenic,16,Arthropoda,Hexanauplia,-2.758743946,2.199991331,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,5,3+,3.99E-05,0.202466667,0.016,0.000167243,0.315,0.026,NA,NA,0.622666553,0.000167243,1,20,0.622666553,Pseudoterranova_decipiens
Pseudoterranova decipiens [A-D],Pseudoterranova,Anisakidae,Ascaridida,Chromadorea,Nematoda,2,2,2larv,no,int,no,20,Arthropoda,Malacostraca,-1.383832777,2.528041735,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,5,3+,0.000167243,0.315,0.026,NA,4.965428571,NA,NA,NA,NA,NA,NA,NA,NA,Pseudoterranova_decipiens
Pseudoterranova decipiens [A-D],Pseudoterranova,Anisakidae,Ascaridida,Chromadorea,Nematoda,3,3,3larv,no,int,no,23,Chordata,Actinopterygii,2.259867895,3.465539487,ecto,0,invert,aquatic,0,muscles; viscera,no,no,no,no,no,no,yes,5,3+,NA,4.965428571,NA,NA,34.895,NA,NA,NA,NA,NA,NA,NA,NA,Pseudoterranova_decipiens
Pseudoterranova decipiens [A-D],Pseudoterranova,Anisakidae,Ascaridida,Chromadorea,Nematoda,4,4,4larv,no,int,paratenic,6,Chordata,Actinopterygii,3.864323204,3.787052947,ecto,0,invert,aquatic,0,muscles; viscera,no,no,no,no,no,no,yes,5,3+,NA,34.895,NA,16.03003149,38.15,0.73,NA,NA,NA,16.03003149,1,20,0,Pseudoterranova_decipiens
Pseudoterranova decipiens [A-D],Pseudoterranova,Anisakidae,Ascaridida,Chromadorea,Nematoda,5,4,adult,no,def,no,4,Chordata,Mammalia,4.995433564,3.841955128,endo,1,vert,aquatic,0,stomach,no,yes,no,no,no,no,no,5,3+,16.03003149,38.15,0.73,131.5088975,61.85,1.58625,20,710,0.914020761,131.5088975,20,710,0.914020761,Pseudoterranova_decipiens
Pterygodermatites affinis,Pterygodermatites,Rictulariidae,Spirurida,Chromadorea,Nematoda,1,1,1larv,no,int,no,2,Arthropoda,Insecta,0.176091259,2,ecto,0,invert,terrestrial,1,gut wall,no,no,yes,no,no,no,no,3,3,1.83E-05,0.039923077,0.029076923,0.001443169,0.735,0.05,6,138,1.896278124,0.001443169,6,138,1.896278124,Pterygodermatites_affinis
Pterygodermatites affinis,Pterygodermatites,Rictulariidae,Spirurida,Chromadorea,Nematoda,2,2,2larv,no,int,paratenic,2,Chordata,Mammalia,1.927155323,2.5,ecto,0.5,vert,terrestrial,1,gut wall,no,no,yes,no,no,no,no,3,3,0.001443169,0.735,0.05,0.001418869,0.8355,0.0465,NA,NA,-0.007374988,0.001418869,1,20,-0.007374988,Pterygodermatites_affinis
Pterygodermatites affinis,Pterygodermatites,Rictulariidae,Spirurida,Chromadorea,Nematoda,3,3,adult,no,def,no,6,Chordata,Mammalia,3.532456628,3.12414183,endo,1,vert,terrestrial,1,gut,no,yes,no,no,no,no,no,3,3,0.001418869,0.8355,0.0465,1.560712354,15.53285714,0.3516875,38,1273,3.041380627,1.560712354,38,1273,3.041380627,Pterygodermatites_affinis
Pterygodermatites coloradensis,Pterygodermatites,Rictulariidae,Spirurida,Chromadorea,Nematoda,1,1,1larv,no,int,no,13,Arthropoda,Insecta,-1.071471153,2,ecto,0,invert,terrestrial,1,body cavity; gut wall,yes,no,yes,no,no,no,no,2,2,2.72E-05,0.045433333,0.031816667,0.001476962,0.5495,0.0585,10.5,228.125,1.7342369,0.001476962,10.5,228.125,1.7342369,Pterygodermatites_coloradensis
Pterygodermatites coloradensis,Pterygodermatites,Rictulariidae,Spirurida,Chromadorea,Nematoda,2,2,adult,no,def,no,4,Chordata,Mammalia,1.141505529,2.3,endo,1,vert,terrestrial,1,gut,no,yes,no,no,no,no,no,2,2,0.001476962,0.5495,0.0585,2.162862842,15.2,0.3975,33,1105.5,3.165659669,2.162862842,33,1105.5,3.165659669,Pterygodermatites_coloradensis
Pterygodermatites desportesi,Pterygodermatites,Rictulariidae,Spirurida,Chromadorea,Nematoda,1,1,1larv,no,int,no,2,Arthropoda,Insecta,NA,NA,ecto,0,invert,terrestrial,1,body cavity; gut wall,yes,no,yes,no,no,no,no,2,2,NA,NA,NA,0.002389181,0.72,0.065,20.5,348.5,NA,0.002389181,20.5,348.5,NA,Pterygodermatites_desportesi
Pterygodermatites desportesi,Pterygodermatites,Rictulariidae,Spirurida,Chromadorea,Nematoda,2,2,adult,no,def,no,1,Chordata,Mammalia,1.423250281,2.95,endo,1,vert,terrestrial,1,gut,no,yes,no,no,no,no,no,2,2,0.002389181,0.72,0.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pterygodermatites_desportesi
Pterygodermatites hispanica,Pterygodermatites,Rictulariidae,Spirurida,Chromadorea,Nematoda,1,1,1larv,no,int,no,1,Arthropoda,Insecta,0.176091259,2,ecto,0,invert,terrestrial,1,body cavity; gut wall,yes,no,yes,no,no,no,no,2,2,4.49E-05,0.051,0.041,0.001040621,0.49,0.052,6,138,1.365156137,0.001040621,6,138,1.365156137,Pterygodermatites_hispanica
Pterygodermatites hispanica,Pterygodermatites,Rictulariidae,Spirurida,Chromadorea,Nematoda,2,2,adult,no,def,no,1,Chordata,Mammalia,1.296187387,2.2,endo,1,vert,terrestrial,1,gut,no,yes,no,no,no,no,no,2,2,0.001040621,0.49,0.052,43.6077604,37,1.225,NA,NA,4.622271134,43.6077604,NA,NA,4.622271134,Pterygodermatites_hispanica
Pterygodermatites nycticebi,Pterygodermatites,Rictulariidae,Spirurida,Chromadorea,Nematoda,1,1,1larv,no,int,no,1,Arthropoda,Insecta,NA,2,ecto,0,invert,terrestrial,1,body cavity; gut wall,yes,no,yes,no,no,no,no,2,2,1.28E-05,0.0363,0.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pterygodermatites_nycticebi
Pterygodermatites nycticebi,Pterygodermatites,Rictulariidae,Spirurida,Chromadorea,Nematoda,2,2,adult,no,def,no,4,Chordata,Mammalia,2.841579279,2.6,endo,1,vert,terrestrial,1,gut,no,yes,no,no,no,no,no,2,2,NA,NA,NA,12.22022601,24.75,0.79,NA,NA,NA,12.22022601,NA,NA,NA,Pterygodermatites_nycticebi
Pterygodermatites peromysci,Pterygodermatites,Rictulariidae,Spirurida,Chromadorea,Nematoda,1,1,1larv,no,int,no,3,Arthropoda,Insecta,NA,2,ecto,0,invert,terrestrial,1,body cavity; gut wall,yes,no,yes,no,no,no,no,2,2,2.24E-05,0.0445,0.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pterygodermatites_peromysci
Pterygodermatites peromysci,Pterygodermatites,Rictulariidae,Spirurida,Chromadorea,Nematoda,2,2,adult,no,def,no,1,Chordata,Mammalia,1.082110351,2.5,endo,1,vert,terrestrial,1,gut,no,yes,no,no,no,no,no,2,2,NA,NA,NA,8.181780909,23,0.673,NA,NA,NA,8.181780909,NA,NA,NA,Pterygodermatites_peromysci
Pterygodermatites taterilli,Pterygodermatites,Rictulariidae,Spirurida,Chromadorea,Nematoda,1,1,1larv,no,int,no,2,Arthropoda,Insecta,0.176091259,2,ecto,0,invert,terrestrial,1,body cavity; gut wall,yes,no,yes,no,no,no,no,2,2,5.05E-05,0.051,0.0435,0.000779311,0.49,0.045,NA,NA,1.188163677,0.000779311,NA,NA,1.188163677,Pterygodermatites_taterilli
Pterygodermatites taterilli,Pterygodermatites,Rictulariidae,Spirurida,Chromadorea,Nematoda,2,2,adult,no,def,no,1,Chordata,Mammalia,1.698169714,2.5,endo,1,vert,terrestrial,1,gut,no,yes,no,no,no,no,no,2,2,0.000779311,0.49,0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pterygodermatites_taterilli
Pterygodermatites zygodontomis,Pterygodermatites,Rictulariidae,Spirurida,Chromadorea,Nematoda,1,1,1larv,no,int,no,2,Arthropoda,Insecta,-0.029492878,2,ecto,0,invert,terrestrial,1,body cavity; gut wall,yes,no,yes,no,no,no,no,2,2,1.52E-05,0.037,0.028,0.0027324,0.71,0.07,13,260,2.255027901,0.0027324,13,260,2.255027901,Pterygodermatites_zygodontomis
Pterygodermatites zygodontomis,Pterygodermatites,Rictulariidae,Spirurida,Chromadorea,Nematoda,2,2,adult,no,def,no,1,Chordata,Mammalia,1.251755612,2.7,endo,1,vert,terrestrial,1,gut,no,yes,no,no,no,no,no,2,2,0.0027324,0.71,0.07,15.88860485,28,0.85,NA,NA,3.764541454,15.88860485,NA,NA,3.764541454,Pterygodermatites_zygodontomis
Ptilotolepis raymondi,Ptilotolepis,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,2,Arthropoda,Diplopoda,NA,2,ecto,0,invert,terrestrial,1,body cavity,yes,no,no,no,no,no,no,2,2,3.25E-05,0.046,0.038,0.046140113,0.445,0.445,NA,NA,3.152044384,0.046140113,NA,NA,3.152044384,Ptilotolepis_raymondi
Ptilotolepis raymondi,Ptilotolepis,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes,2,2,adult,no,def,no,1,Chordata,Aves,1.8296606,NA,endo,1,vert,terrestrial,1,gut,no,yes,no,no,no,no,no,2,2,0.046140113,0.445,0.445,44.23166667,31.16666667,1.415,NA,NA,2.981654649,44.23166667,NA,NA,2.981654649,Ptilotolepis_raymondi
Quadriplotriaena hypsokysta,Quadriplotriaena,Diplotriaenidae,Spirurida,Chromadorea,Nematoda,1,1,1larv,no,int,no,1,Arthropoda,Insecta,NA,2,ecto,0,invert,terrestrial,1,muscles,no,no,no,no,no,no,yes,2,2,2.36E-05,0.047,0.031,0.001326406,0.733,0.048,NA,NA,1.748856463,0.001326406,NA,NA,1.748856463,Quadriplotriaena_hypsokysta
Quadriplotriaena hypsokysta,Quadriplotriaena,Diplotriaenidae,Spirurida,Chromadorea,Nematoda,2,2,adult,no,def,no,2,Chordata,Aves,1.97085056,2.6,endo,1,vert,terrestrial,1,air sacs; body cavity,yes,no,no,yes,no,no,no,2,2,0.001326406,0.733,0.048,133.9072453,185,0.96,NA,NA,5.004127745,133.9072453,NA,NA,5.004127745,Quadriplotriaena_hypsokysta
Rabbium paradoxus,Rabbium,Seuratidae,Ascaridida,Chromadorea,Nematoda,1,1,1larv,no,int,no,1,Arthropoda,Insecta,NA,NA,ecto,0,invert,terrestrial,1,body cavity,yes,no,no,no,no,no,no,2,2,3.27E-05,0.061,0.032,0.65497086,5.3,0.327,NA,NA,4.301593565,0.65497086,NA,NA,4.301593565,Rabbium_paradoxus
Rabbium paradoxus,Rabbium,Seuratidae,Ascaridida,Chromadorea,Nematoda,2,2,adult,yes,def,progenetic,NA,NA,NA,NA,NA,ecto,0,invert,terrestrial,1,gut,no,yes,no,no,no,no,no,2,2,0.65497086,5.3,0.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rabbium_paradoxus
Raillietina australis,Raillietina,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,1,Arthropoda,Insecta,NA,NA,ecto,0,invert,terrestrial,1,body cavity,yes,no,no,no,no,no,no,2,2,NA,NA,NA,0.013989789,0.372,0.268,NA,NA,NA,0.013989789,NA,NA,NA,Raillietina_australis
Raillietina australis,Raillietina,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes,2,2,adult,no,def,no,1,Chordata,Aves,4.547825075,2.2,endo,1,vert,terrestrial,1,gut,no,yes,no,no,no,no,no,2,2,0.013989789,0.372,0.268,96,80,1.2,NA,NA,3.836460083,96,NA,NA,3.836460083,Raillietina_australis
Raillietina beveridgei,Raillietina,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,1,Arthropoda,Insecta,NA,NA,ecto,0,invert,terrestrial,1,body cavity,yes,no,no,no,no,no,no,2,2,3.35E-05,0.04,0.04,0.011890736,0.352,0.254,NA,NA,2.550030123,0.011890736,NA,NA,2.550030123,Raillietina_beveridgei
Raillietina beveridgei,Raillietina,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes,2,2,adult,no,def,no,1,Chordata,Aves,4.547825075,2.2,endo,1,vert,terrestrial,1,gut,no,yes,no,no,no,no,no,2,2,0.011890736,0.352,0.254,1444,380,3.8,NA,NA,5.084358474,1444,NA,NA,5.084358474,Raillietina_beveridgei
Raillietina bonini,Raillietina,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,7,Mollusca,Gastropoda,-0.434826334,2.112698413,ecto,0,invert,terrestrial,1,body cavity,yes,no,no,no,no,no,no,2,2,NA,0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raillietina_bonini
Raillietina bonini,Raillietina,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes,2,2,adult,no,def,no,2,Chordata,Aves,2.614067727,2.05,endo,1,vert,terrestrial,1,gut,no,yes,no,no,no,no,no,2,2,NA,NA,NA,141,110,1.2,NA,NA,NA,141,NA,NA,NA,Raillietina_bonini
Raillietina cesticillus,Raillietina,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,23,Arthropoda,Insecta,-2.696803943,2,ecto,0,invert,terrestrial,1,body cavity,yes,no,no,no,no,no,no,2,2,0.000258155,0.073,0.079,0.015491256,0.3692125,0.267325,19.5,390.375,1.778206741,0.015491256,19.5,390.375,1.778206741,Raillietina_cesticillus
Raillietina cesticillus,Raillietina,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes,2,2,adult,no,def,no,3,Chordata,Aves,2.678920459,2.05,endo,1,vert,terrestrial,1,gut,no,yes,no,no,no,no,no,2,2,0.015491256,0.3692125,0.267325,205.3125,72.83333333,2.25,12.5,443.75,4.122328754,205.3125,12.5,443.75,4.122328754,Raillietina_cesticillus
Raillietina chiltoni,Raillietina,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,1,Arthropoda,Insecta,NA,NA,ecto,0,invert,terrestrial,1,body cavity,yes,no,no,no,no,no,no,2,2,NA,NA,NA,0.007655185,0.294,0.223,NA,NA,NA,0.007655185,NA,NA,NA,Raillietina_chiltoni
Raillietina chiltoni,Raillietina,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes,2,2,adult,no,def,no,1,Chordata,Aves,4.547825075,2.2,endo,1,vert,terrestrial,1,gut,no,yes,no,no,no,no,no,2,2,0.007655185,0.294,0.223,126,90,1.4,NA,NA,4.216414866,126,NA,NA,4.216414866,Raillietina_chiltoni
Raillietina dromaius,Raillietina,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,1,Arthropoda,Insecta,NA,NA,ecto,0,invert,terrestrial,1,body cavity,yes,no,no,no,no,no,no,2,2,3.70E-05,0.049,0.038,0.041522405,0.592,0.366,NA,NA,3.049520604,0.041522405,NA,NA,3.049520604,Raillietina_dromaius
Raillietina dromaius,Raillietina,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes,2,2,adult,no,def,no,1,Chordata,Aves,4.547825075,2.2,endo,1,vert,terrestrial,1,gut,no,yes,no,no,no,no,no,2,2,0.041522405,0.592,0.366,259.7,122.5,2.12,NA,NA,3.79618945,259.7,NA,NA,3.79618945,Raillietina_dromaius
Raillietina echinobothrida,Raillietina,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,4,Arthropoda,Insecta,-3.140168658,NA,ecto,0,invert,terrestrial,1,body cavity,yes,no,no,no,no,no,no,2,2,NA,0.08,NA,0.011248715,0.358,0.24275,NA,NA,NA,0.011248715,NA,NA,NA,Raillietina_echinobothrida
Raillietina echinobothrida,Raillietina,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes,2,2,adult,no,def,no,2,Chordata,Aves,2.894346326,2.1,endo,1,vert,terrestrial,1,gut,no,yes,no,no,no,no,no,2,2,0.011248715,0.358,0.24275,409.5833333,170,2.4375,18.625,661.1875,4.561239361,409.5833333,18.625,661.1875,4.561239361,Raillietina_echinobothrida
Raillietina georgiensis,Raillietina,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,1,Arthropoda,Insecta,NA,NA,ecto,0,invert,terrestrial,1,body cavity,yes,no,no,no,no,no,no,2,2,2.76E-05,0.0375,0.0375,0.007942306,0.2855,0.2305,NA,NA,2.458854169,0.007942306,NA,NA,2.458854169,Raillietina_georgiensis
