species,genus,id,tax_query_name,tax_query_id,family,order,class,phylum
Sphaerirostris saxicoloides,Sphaerirostris,ott4951624,Sphaerirostris batrachus,4951560,Centrorhynchidae,Polymorphida,Palaeacanthocephala,Acanthocephala
Sphaerirostris scanensis,Sphaerirostris,ott4951625,Sphaerirostris batrachus,4951560,Centrorhynchidae,Polymorphida,Palaeacanthocephala,Acanthocephala
Sphaerirostris serpenticola,Sphaerirostris,ott4951626,Sphaerirostris batrachus,4951560,Centrorhynchidae,Polymorphida,Palaeacanthocephala,Acanthocephala
Sphaerirostris turdi,Sphaerirostris,ott4951627,Sphaerirostris batrachus,4951560,Centrorhynchidae,Polymorphida,Palaeacanthocephala,Acanthocephala
Sphaerirostris maryasis,Sphaerirostris,ott4951628,Sphaerirostris batrachus,4951560,Centrorhynchidae,Polymorphida,Palaeacanthocephala,Acanthocephala
Sphaerirostris lancea,Sphaerirostris,ott4951629,Sphaerirostris batrachus,4951560,Centrorhynchidae,Polymorphida,Palaeacanthocephala,Acanthocephala
Sphaerirostris globuli,Sphaerirostris,ott4951631,Sphaerirostris batrachus,4951560,Centrorhynchidae,Polymorphida,Palaeacanthocephala,Acanthocephala
Sphaerirostris lanceoides,Sphaerirostris,ott4951632,Sphaerirostris batrachus,4951560,Centrorhynchidae,Polymorphida,Palaeacanthocephala,Acanthocephala
Sphaerirostris pinguis,Sphaerirostris,ott4951633,Sphaerirostris batrachus,4951560,Centrorhynchidae,Polymorphida,Palaeacanthocephala,Acanthocephala
Sphaerirostris cinctus,Sphaerirostris,ott6326284,Sphaerirostris batrachus,4951560,Centrorhynchidae,Polymorphida,Palaeacanthocephala,Acanthocephala
Sphaerirostris dollfusi,Sphaerirostris,ott6326285,Sphaerirostris batrachus,4951560,Centrorhynchidae,Polymorphida,Palaeacanthocephala,Acanthocephala
Sphaerirostris embae,Sphaerirostris,ott6326286,Sphaerirostris batrachus,4951560,Centrorhynchidae,Polymorphida,Palaeacanthocephala,Acanthocephala
Sphaerirostris leguminosus,Sphaerirostris,ott6326287,Sphaerirostris batrachus,4951560,Centrorhynchidae,Polymorphida,Palaeacanthocephala,Acanthocephala
Sphaerirostris skrjabini,Sphaerirostris,ott6326288,Sphaerirostris batrachus,4951560,Centrorhynchidae,Polymorphida,Palaeacanthocephala,Acanthocephala
Neolacunisoma geraldschmidti,Neolacunisoma,ott4951610,Neolacunisoma geraldschmidti,4951610,Centrorhynchidae,Polymorphida,Palaeacanthocephala,Acanthocephala
Pyrirhynchus heterospinus,Pyrirhynchus,ott6326268,Pyrirhynchus heterospinus,6326268,Pyrirhynchidae,Heteramorphida,Palaeacanthocephala,Acanthocephala
Neoechinorhynchus pseudemydis,Neoechinorhynchus,ott91834,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus golvani,Neoechinorhynchus,ott109548,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus sp.,Neoechinorhynchus,ott120228,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus crassus,Neoechinorhynchus,ott562168,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus saginata,Neoechinorhynchus,ott637609,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus mamesi,Neoechinorhynchus,ott781833,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus brentnickoli,Neoechinorhynchus,ott781836,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus saginatus,Neoechinorhynchus,ott803074,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus roseum,Neoechinorhynchus,ott803076,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus schmidti,Neoechinorhynchus,ott803089,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus emyditoides,Neoechinorhynchus,ott949003,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus ichthyobori,Neoechinorhynchus,ott4951261,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus cyanophlyctis,Neoechinorhynchus,ott4951262,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus africanus,Neoechinorhynchus,ott4951263,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus wuyiensis,Neoechinorhynchus,ott4951264,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus topseyi,Neoechinorhynchus,ott4951265,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus prolixoides,Neoechinorhynchus,ott4951266,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus nematolusi,Neoechinorhynchus,ott4951267,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus cirrhinae,Neoechinorhynchus,ott4951268,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus chelonos,Neoechinorhynchus,ott4951269,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus strigosus,Neoechinorhynchus,ott4951270,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus prochilodorum,Neoechinorhynchus,ott4951271,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus tylosuri,Neoechinorhynchus,ott4951272,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus pterodoridis,Neoechinorhynchus,ott4951273,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus octonucleatus,Neoechinorhynchus,ott4951274,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus zacconis,Neoechinorhynchus,ott4951276,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus karachiensis,Neoechinorhynchus,ott4951277,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus aldrichettae,Neoechinorhynchus,ott4951278,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus acanthuri,Neoechinorhynchus,ott4951279,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus quinghaiensis,Neoechinorhynchus,ott4951280,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus tenellus,Neoechinorhynchus,ott4951281,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus tenellius,Neoechinorhynchus,ott4951282,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus glyptosternumi,Neoechinorhynchus,ott4951283,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus graptemydis,Neoechinorhynchus,ott4951284,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus aminulhaquei,Neoechinorhynchus,ott4951285,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus villoldoi,Neoechinorhynchus,ott4951286,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus kallarensis,Neoechinorhynchus,ott4951287,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus emydis,Neoechinorhynchus,ott4951288,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus oreini,Neoechinorhynchus,ott4951289,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus chrysemydis,Neoechinorhynchus,ott4951290,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus rigidus,Neoechinorhynchus,ott4951291,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus rutili,Neoechinorhynchus,ott4951292,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus paraguayensis,Neoechinorhynchus,ott4951293,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus salmonis,Neoechinorhynchus,ott4951294,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus distractus,Neoechinorhynchus,ott4951295,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus longissimus,Neoechinorhynchus,ott4951296,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus rostratum,Neoechinorhynchus,ott4951297,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus notemigoni,Neoechinorhynchus,ott4951298,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus coiliae,Neoechinorhynchus,ott4951299,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus formosanus,Neoechinorhynchus,ott4951300,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus tsintaoensis,Neoechinorhynchus,ott4951301,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus carassii,Neoechinorhynchus,ott4951302,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus magnus,Neoechinorhynchus,ott4951303,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus chilkaensis,Neoechinorhynchus,ott4951304,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus qatarensis,Neoechinorhynchus,ott4951305,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus dimorphospinus,Neoechinorhynchus,ott4951306,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus argentatus,Neoechinorhynchus,ott4951307,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus agilis,Neoechinorhynchus,ott4951309,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus limi,Neoechinorhynchus,ott4951310,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus cristatus,Neoechinorhynchus,ott4951311,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus manasbalensis,Neoechinorhynchus,ott4951312,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus saurogobi,Neoechinorhynchus,ott4951313,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus anguillum,Neoechinorhynchus,ott4951314,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus dattai,Neoechinorhynchus,ott4951315,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus kashmirensis,Neoechinorhynchus,ott4951316,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus robertbaueri,Neoechinorhynchus,ott4951317,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus hartwichi,Neoechinorhynchus,ott4951318,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus edmondsi,Neoechinorhynchus,ott4951319,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus longilemniscus,Neoechinorhynchus,ott4951320,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus zabensis,Neoechinorhynchus,ott4951321,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus devdevi,Neoechinorhynchus,ott4951322,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus ningalooensis,Neoechinorhynchus,ott4951324,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus stunkardi,Neoechinorhynchus,ott4951325,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus carpiodi,Neoechinorhynchus,ott4951326,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus armenicus,Neoechinorhynchus,ott4951327,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus ovalis,Neoechinorhynchus,ott4951328,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus dorsovaginatus,Neoechinorhynchus,ott4951329,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus curemai,Neoechinorhynchus,ott4951330,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus afghanus,Neoechinorhynchus,ott4951331,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus venustus,Neoechinorhynchus,ott4951332,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus hutchinsoni,Neoechinorhynchus,ott4951333,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus roonwali,Neoechinorhynchus,ott4951336,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus nigeriensis,Neoechinorhynchus,ott4951337,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus prolixus,Neoechinorhynchus,ott4951338,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus magnapapillatus,Neoechinorhynchus,ott4951339,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus doryphorus,Neoechinorhynchus,ott4951340,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus buttnerae,Neoechinorhynchus,ott4951341,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus simansularis,Neoechinorhynchus,ott4951342,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus johnii,Neoechinorhynchus,ott4951343,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus australis,Neoechinorhynchus,ott4951344,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus pungitius,Neoechinorhynchus,ott4951346,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus bangoni,Neoechinorhynchus,ott4951347,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus macronucleatus,Neoechinorhynchus,ott4951348,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus tumidus,Neoechinorhynchus,ott4951351,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus cylindratus,Neoechinorhynchus,ott4951352,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus iraqensis,Neoechinorhynchus,ott4951353,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus nickoli,Neoechinorhynchus,ott4951354,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus moleri,Neoechinorhynchus,ott4951355,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus gibsoni,Neoechinorhynchus,ott4951356,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus pimelodi,Neoechinorhynchus,ott4951357,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus idahoensis,Neoechinorhynchus,ott4951366,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus lingulatus,Neoechinorhynchus,ott4951369,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus rostratus,Neoechinorhynchus,ott4951370,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus carinatus,Neoechinorhynchus,ott4951374,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus didelphis,Neoechinorhynchus,ott4951376,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus beringianus,Neoechinorhynchus,ott5262663,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus panucensis,Neoechinorhynchus,ott5681490,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus mexicoensis,Neoechinorhynchus,ott5681493,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus chimalapasensis,Neoechinorhynchus,ott5681494,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus elongatus,Neoechinorhynchus,ott5681496,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus veropesoi,Neoechinorhynchus,ott5681503,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus indicus,Neoechinorhynchus,ott5681506,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus manubrianus,Neoechinorhynchus,ott5681508,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus yamagutii,Neoechinorhynchus,ott5681509,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus personatus,Neoechinorhynchus,ott5681510,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus ampullata,Neoechinorhynchus,ott6326210,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus ascus,Neoechinorhynchus,ott6326211,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus brayi,Neoechinorhynchus,ott6326212,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus buckneri,Neoechinorhynchus,ott6326213,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus nawazi,Neoechinorhynchus,ott6326214,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus plagiognathoptis,Neoechinorhynchus,ott6326215,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus plaquensis,Neoechinorhynchus,ott6326216,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus sinicus,Neoechinorhynchus,ott6326217,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus sootai,Neoechinorhynchus,ott6326218,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Neoechinorhynchus spiramuscularis,Neoechinorhynchus,ott6326219,Neoechinorhynchus pseudemydis,91834,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Floridosentis pacifica,Floridosentis,ott564632,Floridosentis pacifica,564632,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Floridosentis mugilis,Floridosentis,ott754061,Floridosentis pacifica,564632,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Floridosentis elangatus,Floridosentis,ott4951362,Floridosentis pacifica,564632,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Octospiniferoides sp.,Octospiniferoides,ott725995,Octospiniferoides sp. MGV-2009,725995,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Octospiniferoides australis,Octospiniferoides,ott4951359,Octospiniferoides sp. MGV-2009,725995,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Octospiniferoides incognita,Octospiniferoides,ott4951360,Octospiniferoides sp. MGV-2009,725995,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Octospiniferoides chandleri,Octospiniferoides,ott4951361,Octospiniferoides sp. MGV-2009,725995,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Gracilisentis sharmai,Gracilisentis,ott4951120,Gracilisentis sharmai,4951120,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Gracilisentis gracilisentis,Gracilisentis,ott4951420,Gracilisentis sharmai,4951120,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Gracilisentis mugilus,Gracilisentis,ott4951421,Gracilisentis sharmai,4951120,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
Gracilisentis variabilis,Gracilisentis,ott4951422,Gracilisentis sharmai,4951120,Neoechinorhynchidae,Neoechinorhynchida,Eoacanthocephala,Acanthocephala
