species,genus,id,tax_query_name,tax_query_id,family,order,class,phylum
Orygmatobothrium musteli,Orygmatobothrium,ott420785,Orygmatobothrium musteli,420785,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Orygmatobothrium schmittii,Orygmatobothrium,ott5135019,Orygmatobothrium musteli,420785,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Orygmatobothrium sp.,Orygmatobothrium,ott5135006,Orygmatobothrium musteli,420785,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Orygmatobothrium wyatti,Orygmatobothrium,ott5135016,Orygmatobothrium musteli,420785,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Orymatobothrium musteli,Orygmatobothrium,,,,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Oschmarenia incognita,Oschmarenia,ott5136136,Oschmarenia incognita,5136136,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Otiditaenia conoides,Otiditaenia,ott5136224,Otiditaenia conoides,5136224,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Otiditaenia nigriceps,Otiditaenia,ott5136225,Otiditaenia conoides,5136224,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Otobothrium alexanderi,Otobothrium,ott3668114,Otobothrium penetrans,311642,Otobothriidae,Trypanorhyncha,Cestoda,Platyhelminthes
Otobothrium australe,Otobothrium,ott3668120,Otobothrium penetrans,311642,Otobothriidae,Trypanorhyncha,Cestoda,Platyhelminthes
Otobothrium carcharidis,Otobothrium,ott642325,Otobothrium penetrans,311642,Otobothriidae,Trypanorhyncha,Cestoda,Platyhelminthes
Otobothrium crenacollis,Otobothrium,ott5138228,Otobothrium penetrans,311642,Otobothriidae,Trypanorhyncha,Cestoda,Platyhelminthes
Otobothrium cysticum,Otobothrium,ott311644,Otobothrium penetrans,311642,Otobothriidae,Trypanorhyncha,Cestoda,Platyhelminthes
Otobothrium dinoi,Otobothrium,ott3668109,Otobothrium penetrans,311642,Otobothriidae,Trypanorhyncha,Cestoda,Platyhelminthes
Otobothrium dipsacus,Otobothrium,ott3668116,Otobothrium penetrans,311642,Otobothriidae,Trypanorhyncha,Cestoda,Platyhelminthes
Otobothrium harpodoni,Otobothrium,ott5138230,Otobothrium penetrans,311642,Otobothriidae,Trypanorhyncha,Cestoda,Platyhelminthes
Otobothrium ilisha,Otobothrium,ott5138227,Otobothrium penetrans,311642,Otobothriidae,Trypanorhyncha,Cestoda,Platyhelminthes
Otobothrium insigne,Otobothrium,ott3668111,Otobothrium penetrans,311642,Otobothriidae,Trypanorhyncha,Cestoda,Platyhelminthes
Otobothrium karachiensis,Otobothrium,ott3668115,Otobothrium penetrans,311642,Otobothriidae,Trypanorhyncha,Cestoda,Platyhelminthes
Otobothrium linstowi,Otobothrium,ott3668117,Otobothrium penetrans,311642,Otobothriidae,Trypanorhyncha,Cestoda,Platyhelminthes
Otobothrium minutum,Otobothrium,ott3668112,Otobothrium penetrans,311642,Otobothriidae,Trypanorhyncha,Cestoda,Platyhelminthes
Otobothrium mugilis,Otobothrium,ott3668119,Otobothrium penetrans,311642,Otobothriidae,Trypanorhyncha,Cestoda,Platyhelminthes
Otobothrium parvum,Otobothrium,ott5138232,Otobothrium penetrans,311642,Otobothriidae,Trypanorhyncha,Cestoda,Platyhelminthes
Otobothrium penetrans,Otobothrium,ott311642,Otobothrium penetrans,311642,Otobothriidae,Trypanorhyncha,Cestoda,Platyhelminthes
Otobothrium pronosomum,Otobothrium,ott3668118,Otobothrium penetrans,311642,Otobothriidae,Trypanorhyncha,Cestoda,Platyhelminthes
Otobothrium propecysticum,Otobothrium,ott642330,Otobothrium penetrans,311642,Otobothriidae,Trypanorhyncha,Cestoda,Platyhelminthes
Otobothrium robustum,Otobothrium,ott3668110,Otobothrium penetrans,311642,Otobothriidae,Trypanorhyncha,Cestoda,Platyhelminthes
Otobothrium sp.,Otobothrium,ott558505,Otobothrium penetrans,311642,Otobothriidae,Trypanorhyncha,Cestoda,Platyhelminthes
Ovosculpta cayennemsis,Ovosculpta,ott5136411,Ovosculpta cayennemsis,5136411,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Pachybothrium dogieli,Pachybothrium,ott5134498,Amphigonophorus carvalhoi,5135178,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Pachybothrium hutsoni,Pachybothrium,ott565014,Amphigonophorus carvalhoi,5135178,Onchobothriidae,Tetraphyllidea,Cestoda,Platyhelminthes
Panceriella varani,Panceriella,ott5135851,Panceriella varani,5135851,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Pangasiocestus romani,Pangasiocestus,ott5694020,Pangasiocestus romani,5694020,Proteocephalidae,Proteocephalidea,Cestoda,Platyhelminthes
Paraberrapex atlanticus,Paraberrapex,ott6366659,Paraberrapex manifestus,3668735,Lecanicephalidae,Lecanicephalidea,Cestoda,Platyhelminthes
Paraberrapex manifestus,Paraberrapex,ott3668735,Paraberrapex manifestus,3668735,Lecanicephalidae,Lecanicephalidea,Cestoda,Platyhelminthes
Parabisaccanthes bisacculina,Parabisaccanthes,ott5137541,Parabisaccanthes bisacculina,5137541,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Parabisaccanthes kazachstanica,Parabisaccanthes,ott5137542,Parabisaccanthes bisacculina,5137541,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Parabisaccanthes philactes,Parabisaccanthes,ott5137543,Parabisaccanthes bisacculina,5137541,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Parabothriocephaloides psenopsis,Parabothriocephaloides,ott5138353,Parabothriocephaloides seriolella,5138352,Echinophallidae,Bothriocephalidea,Cestoda,Platyhelminthes
Parabothriocephaloides segmentatus,Parabothriocephaloides,ott5138364,Parabothriocephaloides seriolella,5138352,Echinophallidae,Bothriocephalidea,Cestoda,Platyhelminthes
Parabothriocephaloides seriolella,Parabothriocephaloides,ott5138352,Parabothriocephaloides seriolella,5138352,Echinophallidae,Bothriocephalidea,Cestoda,Platyhelminthes
Parabothriocephaloides wangi,Parabothriocephaloides,ott5138363,Parabothriocephaloides seriolella,5138352,Echinophallidae,Bothriocephalidea,Cestoda,Platyhelminthes
Parabothriocephalus gracilis,Parabothriocephalus,ott5135348,Parabothriocephalus segmentatus,662466,Parabothriocephalidae,Bothriocephalidea,Cestoda,Platyhelminthes
Parabothriocephalus johnstoni,Parabothriocephalus,ott5135349,Parabothriocephalus segmentatus,662466,Parabothriocephalidae,Bothriocephalidea,Cestoda,Platyhelminthes
Parabothriocephalus macruri,Parabothriocephalus,ott5135350,Parabothriocephalus segmentatus,662466,Parabothriocephalidae,Bothriocephalidea,Cestoda,Platyhelminthes
Parabothriocephalus segmentatus,Parabothriocephalus,ott662466,Parabothriocephalus segmentatus,662466,Parabothriocephalidae,Bothriocephalidea,Cestoda,Platyhelminthes
Parabothrium bulbiferum,Parabothrium,ott5135159,Parabothrium bulbiferum,5135159,Triaenophoridae,Bothriocephalidea,Cestoda,Platyhelminthes
Parabreviscolex niepini,Parabreviscolex,,,,Caryophyllaeidae,Caryophyllidea,Cestoda,Platyhelminthes
Paracaryophyllaeus dubininae,Paracaryophyllaeus,ott5134082,Paracaryophyllaeus dubininae,5134082,Caryophyllaeidae,Caryophyllidea,Cestoda,Platyhelminthes
Paracaryophyllaeus sp.,Paracaryophyllaeus,ott5693994,Paracaryophyllaeus dubininae,5134082,Caryophyllaeidae,Caryophyllidea,Cestoda,Platyhelminthes
Paracephalochlamys papilionis,Paracephalochlamys,ott5135124,Paracephalochlamys papilionis,5135124,Cephalochlamydidae,Pseudophyllidea,Cestoda,Platyhelminthes
Parachristianella baverstocki,Parachristianella,ott120730,Parachristianella sp. HP43,93206,Eutetrarhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Parachristianella campbelli,Parachristianella,,,,Eutetrarhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Parachristianella caribbensis,Parachristianella,ott3668149,Parachristianella sp. HP43,93206,Eutetrarhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Parachristianella damiani,Parachristianella,ott5693786,Parachristianella sp. HP43,93206,Eutetrarhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Parachristianella dimegacantha,Parachristianella,ott3668150,Parachristianella sp. HP43,93206,Eutetrarhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Parachristianella duadecacantha,Parachristianella,ott3668151,Parachristianella sp. HP43,93206,Eutetrarhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Parachristianella heteromegacantha,Parachristianella,ott3668152,Parachristianella sp. HP43,93206,Eutetrarhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Parachristianella heteromegocanthus,Parachristianella,ott5138195,Parachristianella sp. HP43,93206,Eutetrarhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Parachristianella indonesiensis,Parachristianella,ott120731,Parachristianella sp. HP43,93206,Eutetrarhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Parachristianella kuchtai,Parachristianella,,,,Eutetrarhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Parachristianella macracantha,Parachristianella,ott5693785,Parachristianella sp. HP43,93206,Eutetrarhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Parachristianella mendozai,Parachristianella,,,,Eutetrarhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Parachristianella monomegacantha,Parachristianella,ott715600,Parachristianella sp. HP43,93206,Eutetrarhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Parachristianella parva,Parachristianella,ott5138194,Parachristianella sp. HP43,93206,Eutetrarhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Parachristianella soldanovae,Parachristianella,,,,Eutetrarhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Parachristianella sp.,Parachristianella,ott93206,Parachristianella sp. HP43,93206,Eutetrarhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Parachristianella trygonis,Parachristianella,ott3668153,Parachristianella sp. HP43,93206,Eutetrarhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Paradicranotaenia anormalis,Paradicranotaenia,ott5137611,Paradicranotaenia anormalis,5137611,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Paradilepis caballeroi,Paradilepis,ott5138015,Paradilepis cf. minima HSR-2011,1090911,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paradilepis cf.,Paradilepis,ott1090911,Paradilepis cf. minima HSR-2011,1090911,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paradilepis diminuta,Paradilepis,ott5138016,Paradilepis cf. minima HSR-2011,1090911,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paradilepis maleki,Paradilepis,,,,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paradilepis maxima,Paradilepis,ott5138017,Paradilepis cf. minima HSR-2011,1090911,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paradilepis minima,Paradilepis,ott5138013,Paradilepis cf. minima HSR-2011,1090911,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paradilepis patriciae,Paradilepis,ott5138012,Paradilepis cf. minima HSR-2011,1090911,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paradilepis phalacrocoracis,Paradilepis,ott5138014,Paradilepis cf. minima HSR-2011,1090911,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paradilepis scolecina,Paradilepis,ott5138010,Paradilepis cf. minima HSR-2011,1090911,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paradilepis urceina,Paradilepis,ott5138011,Paradilepis cf. minima HSR-2011,1090911,Gryporhynchidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paraechinophallus japonicus,Paraechinophallus,ott662464,Paraechinophallus japonicus,662464,Parabothriocephalidae,Pseudophyllidea,Cestoda,Platyhelminthes
Parafimbriaria francolinusi,Parafimbriaria,ott5137430,Parafimbriaria francolinusi,5137430,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Parafimbriaria micracantha,Parafimbriaria,ott5137431,Parafimbriaria francolinusi,5137430,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Parafimbriaria websteri,Parafimbriaria,ott5137432,Parafimbriaria francolinusi,5137430,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Paraglaridacris silesiaca,Paraglaridacris,ott5134104,Paraglaridacris silesiaca,5134104,Caryophyllaeidae,Caryophyllidea,Cestoda,Platyhelminthes
Paragrillotia similis,Paragrillotia,ott937084,Paragrillotia similis,937084,Lacistorhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Paragrillotia simmonsi,Paragrillotia,ott3668259,Paragrillotia similis,937084,Lacistorhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Paragrillotia spratti,Paragrillotia,ott3668260,Paragrillotia similis,937084,Lacistorhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Paraliga charadrii,Paraliga,ott5136502,Paraliga charadrii,5136502,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Paralinstowia iheringi,Paralinstowia,ott5135921,Paralinstowia iheringi,5135921,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paralinstowia schmidti,Paralinstowia,ott5135922,Paralinstowia iheringi,5135921,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paralinstowia semoni,Paralinstowia,ott5135923,Paralinstowia iheringi,5135921,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paramonieza johnstoni,Paramonieza,ott5135949,Paramonieza johnstoni,5135949,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paramoniezia johnstoni,Paramoniezia,ott596933,Paramoniezia johnstoni,596933,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paramoniezia suis,Paramoniezia,ott5135817,Paramoniezia johnstoni,596933,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paramonticellia itaipuensis,Paramonticellia,ott5135643,Paramonticellia itaipuensis,5135643,Monticelliidae,Proteocephalidea,Cestoda,Platyhelminthes
Parandrya feodorovi,Parandrya,ott52638,Parandrya feodorovi,52638,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Parandrya oeconomi,Parandrya,ott294891,Parandrya feodorovi,52638,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala alternata,Paranoplocephala,,,,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala aquatica,Paranoplocephala,ott5135795,Paranoplocephala etholeni,244572,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala arctica,Paranoplocephala,,,,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala batzlii,Paranoplocephala,ott5135810,Paranoplocephala etholeni,244572,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala blanchardi,Paranoplocephala,,,,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala buryatiensis,Paranoplocephala,,,,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala cf.,Paranoplocephala,ott523512,Paranoplocephala etholeni,244572,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala etholeni,Paranoplocephala,ott244572,Paranoplocephala etholeni,244572,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala fellmani,Paranoplocephala,,,,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala genovi,Paranoplocephala,ott5135800,Paranoplocephala etholeni,244572,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala gracilis,Paranoplocephala,,,,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala gubanovi,Paranoplocephala,ott5135804,Paranoplocephala etholeni,244572,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala jarrelli,Paranoplocephala,ott330661,Paranoplocephala etholeni,244572,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala kalelai,Paranoplocephala,ott920137,Paranoplocephala etholeni,244572,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala krebsi,Paranoplocephala,,,,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala longivaginata,Paranoplocephala,,,,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala macrocephala,Paranoplocephala,ott920142,Paranoplocephala etholeni,244572,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala mamillana,Paranoplocephala,,,,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala mascomai,Paranoplocephala,ott5135808,Paranoplocephala etholeni,244572,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala maseri,Paranoplocephala,ott5135806,Paranoplocephala etholeni,244572,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala neimongguensis,Paranoplocephala,ott5135801,Paranoplocephala etholeni,244572,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala nevoi,Paranoplocephala,ott5135805,Paranoplocephala etholeni,244572,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala nordenskioeldi,Paranoplocephala,,,,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala octodonensis,Paranoplocephala,ott5135797,Paranoplocephala etholeni,244572,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala oeconomi,Paranoplocephala,,,,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala omphalodes,Paranoplocephala,ott920140,Paranoplocephala etholeni,244572,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala otomyos,Paranoplocephala,ott5135802,Paranoplocephala etholeni,244572,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala petauristae,Paranoplocephala,ott5135796,Paranoplocephala etholeni,244572,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala primordialis,Paranoplocephala,ott294887,Paranoplocephala etholeni,244572,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala serrata,Paranoplocephala,,,,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephala sp.,Paranoplocephala,ott767665,Paranoplocephala etholeni,244572,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranoplocephaloides schachmatovae,Paranoplocephaloides,ott5135858,Paranoplocephaloides schachmatovae,5135858,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paranybelinia otobothrioides,Paranybelinia,ott3668372,Paranybelinia otobothrioides,3668372,Paranybeliniidae,Trypanorhyncha,Cestoda,Platyhelminthes
Paraoligorchis sp.,Paraoligorchis,ott1091472,Paraoligorchis sp. VH-2010,1091472,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Paraoligorchis taterae,Paraoligorchis,ott5137170,Paraoligorchis sp. VH-2010,1091472,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Paraorygmatobothrium arnoldi,Paraorygmatobothrium,ott5134908,Paraorygmatobothrium sp. MS05-575-2,203270,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Paraorygmatobothrium bai,Paraorygmatobothrium,ott5134899,Paraorygmatobothrium sp. MS05-575-2,203270,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Paraorygmatobothrium barberi,Paraorygmatobothrium,ott5134901,Paraorygmatobothrium sp. MS05-575-2,203270,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Paraorygmatobothrium christopheri,Paraorygmatobothrium,,,,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Paraorygmatobothrium exiguum,Paraorygmatobothrium,ott5134906,Paraorygmatobothrium sp. MS05-575-2,203270,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Paraorygmatobothrium filiforme,Paraorygmatobothrium,ott5134854,Paraorygmatobothrium sp. MS05-575-2,203270,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Paraorygmatobothrium harti,Paraorygmatobothrium,,,,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Paraorygmatobothrium janineae,Paraorygmatobothrium,ott663936,Paraorygmatobothrium sp. MS05-575-2,203270,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Paraorygmatobothrium kirstellae,Paraorygmatobothrium,ott5134909,Paraorygmatobothrium sp. MS05-575-2,203270,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Paraorygmatobothrium kirstenae,Paraorygmatobothrium,ott5134900,Paraorygmatobothrium sp. MS05-575-2,203270,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Paraorygmatobothrium mobedii,Paraorygmatobothrium,ott5134902,Paraorygmatobothrium sp. MS05-575-2,203270,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Paraorygmatobothrium orectolobi,Paraorygmatobothrium,,,,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Paraorygmatobothrium paulum,Paraorygmatobothrium,ott663927,Paraorygmatobothrium sp. MS05-575-2,203270,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Paraorygmatobothrium prionacis,Paraorygmatobothrium,ott5134907,Paraorygmatobothrium sp. MS05-575-2,203270,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Paraorygmatobothrium roberti,Paraorygmatobothrium,ott5134910,Paraorygmatobothrium sp. MS05-575-2,203270,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Paraorygmatobothrium rodmani,Paraorygmatobothrium,ott5134904,Paraorygmatobothrium sp. MS05-575-2,203270,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Paraorygmatobothrium sinclairtaylori,Paraorygmatobothrium,,,,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Paraorygmatobothrium sinuspersicense,Paraorygmatobothrium,ott5134911,Paraorygmatobothrium sp. MS05-575-2,203270,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Paraorygmatobothrium sp.,Paraorygmatobothrium,ott203270,Paraorygmatobothrium sp. MS05-575-2,203270,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Paraorygmatobothrium taylori,Paraorygmatobothrium,ott663931,Paraorygmatobothrium sp. MS05-575-2,203270,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Paraorygmatobothrium triacis,Paraorygmatobothrium,ott5134895,Paraorygmatobothrium sp. MS05-575-2,203270,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Paraorygmatobothrium ullmanni,Paraorygmatobothrium,,,,Phyllobothriidae,Phyllobothriidea,Cestoda,Platyhelminthes
Paraprogynotaenia jimenezi,Paraprogynotaenia,ott5138069,Paraprogynotaenia jimenezi,5138069,Progynotaeniidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paraproteocephalus parasiluri,Paraproteocephalus,ott747301,Paraproteocephalus parasiluri,747301,Proteocephalidae,Proteocephalidea,Cestoda,Platyhelminthes
Pararodentolepis sp.,Pararodentolepis,ott5693906,Pararodentolepis sp. VVT-2015,5693906,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Paricterotaenia apterygis,Paricterotaenia,ott5136288,Paricterotaenia porosa,487896,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Paricterotaenia australis,Paricterotaenia,ott5136285,Paricterotaenia porosa,487896,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Paricterotaenia chionis,Paricterotaenia,ott6366623,Paricterotaenia porosa,487896,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Paricterotaenia dasi,Paricterotaenia,ott5136287,Paricterotaenia porosa,487896,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Paricterotaenia dobrogica,Paricterotaenia,ott5136282,Paricterotaenia porosa,487896,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Paricterotaenia dodecacantha,Paricterotaenia,ott5136289,Paricterotaenia porosa,487896,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Paricterotaenia inversa,Paricterotaenia,ott5136290,Paricterotaenia porosa,487896,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Paricterotaenia nainiensis,Paricterotaenia,ott5136286,Paricterotaenia porosa,487896,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Paricterotaenia porosa,Paricterotaenia,ott487896,Paricterotaenia porosa,487896,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Paricterotaenia ransomi,Paricterotaenia,ott5136284,Paricterotaenia porosa,487896,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Paricterotaenia sternina,Paricterotaenia,ott5136291,Paricterotaenia porosa,487896,Dilepididae,Cyclophyllidea,Cestoda,Platyhelminthes
Paroncomegas araya,Paroncomegas,ott120727,Paroncomegas araya,120727,Eutetrarhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Paroncomegas baeri,Paroncomegas,ott3668154,Paroncomegas araya,120727,Eutetrarhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Paroncomegas myliobatis,Paroncomegas,ott3668155,Paroncomegas araya,120727,Eutetrarhynchidae,Trypanorhyncha,Cestoda,Platyhelminthes
Paronia corvi,Paronia,ott5135941,Paronia galli,5135939,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paronia galli,Paronia,ott5135939,Paronia galli,5135939,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paronia trichoglossi,Paronia,ott5135940,Paronia galli,5135939,Anoplocephalidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paroniella bolivari,Paroniella,ott5136190,Paroniella dendrocopina,5136185,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paroniella capoori,Paroniella,ott5136201,Paroniella dendrocopina,5136185,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paroniella conopophilae,Paroniella,ott5136203,Paroniella dendrocopina,5136185,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paroniella coronea,Paroniella,ott5136186,Paroniella dendrocopina,5136185,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paroniella corvina,Paroniella,ott5136207,Paroniella dendrocopina,5136185,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paroniella delhiensis,Paroniella,ott5136196,Paroniella dendrocopina,5136185,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paroniella dendrocopina,Paroniella,ott5136185,Paroniella dendrocopina,5136185,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paroniella flabellata,Paroniella,ott5136187,Paroniella dendrocopina,5136185,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
Paroniella japonica,Paroniella,ott5136200,Paroniella dendrocopina,5136185,Davaineidae,Cyclophyllidea,Cestoda,Platyhelminthes
